case,current_density_A_cm2,target_voltage_V,model_voltage_V,residual_V
pressao_5atm,0.1486,0.9132189964157706,0.912298695340752,-0.0009203010750186147
pressao_5atm,0.1585,0.9096774193548388,0.9082963738835156,-0.0013810454713232279
pressao_5atm,0.1684,0.904526164874552,0.9043915052456638,-0.0001346596288881452
pressao_5atm,0.1783,0.9010752688172043,0.9005714719630568,-0.0005037968541475868
pressao_5atm,0.1881999999999999,0.8967741935483872,0.896825645861953,5.145231356584734e-05
pressao_5atm,0.1981,0.8936249103942653,0.8931449776291419,-0.0004799327651233698
pressao_5atm,0.208,0.8903225806451613,0.8895216865031019,-0.0008008941420594162
pressao_5atm,0.2178999999999999,0.8860215053763442,0.8859490221147943,-7.248326154984941e-05
pressao_5atm,0.2278,0.8828767025089607,0.8824210792186719,-0.0004556232902888091
pressao_5atm,0.2377,0.8795698924731183,0.8789326517970283,-0.0006372406760900562
pressao_5atm,0.2476,0.8752688172043012,0.875479116886158,0.00021029968185681813
pressao_5atm,0.2574999999999999,0.8731182795698925,0.8720563411243027,-0.0010619384455897718
pressao_5atm,0.2673999999999999,0.8691605734767026,0.8686606048716732,-0.0004999686050294327
pressao_5atm,0.2773,0.8666666666666667,0.8652885400644571,-0.001378126602209595
pressao_5atm,0.2872,0.8623655913978495,0.8619370789078912,-0.0004285124899583437
pressao_5atm,0.2971,0.8594111111111112,0.8586034112006974,-0.0008076999104138505
pressao_5atm,0.307,0.8559139784946237,0.855284948590042,-0.0006290299045816905
pressao_5atm,0.3168999999999999,0.8536283154121864,0.851979294434233,-0.001649020977953386
pressao_5atm,0.3268,0.849462365591398,0.8486842182353177,-0.0007781473560802832
pressao_5atm,0.3367,0.8456949820788531,0.8453976338206138,-0.0002973482582392384
pressao_5atm,0.3465999999999999,0.843010752688172,0.842117580618755,-0.0008931720694170808
pressao_5atm,0.3565,0.8393109318996416,0.8388422075048457,-0.0004687243947958386
pressao_5atm,0.3663999999999999,0.836252329749104,0.83556975879003,-0.0006825709590739804
pressao_5atm,0.3762999999999999,0.832258064516129,0.832298562010002,4.0497493872915236e-05
pressao_5atm,0.3862,0.8301075268817204,0.8290270172297423,-0.0010805096519781454
pressao_5atm,0.3960999999999999,0.8261960573476704,0.8257535876317941,-0.0004424697158763591
pressao_5atm,0.4059999999999999,0.8229426523297492,0.8224767911955467,-0.0004658611342024388
pressao_5atm,0.4159,0.8193548387096774,0.8191951933073972,-0.0001596454022801952
pressao_5atm,0.4257999999999999,0.8164465949820789,0.8159074001679607,-0.0005391948141182379
pressao_5atm,0.4357,0.8129032258064517,0.8126120528839592,-0.0002911729224924775
pressao_5atm,0.4456,0.8096329749103943,0.8093078221500231,-0.0003251527603712612
pressao_5atm,0.4554999999999999,0.8064516129032259,0.8059934034401337,-0.00045820946309216293
pressao_5atm,0.4654,0.8027304659498209,0.8026675126404446,-6.295330937633459e-05
pressao_5atm,0.4752999999999999,0.8,0.7993288820651988,-0.0006711179348012353
pressao_5atm,0.4851999999999999,0.7956989247311829,0.7959762568057824,0.00027733207459956777
pressao_5atm,0.4951,0.7929810035842294,0.7926083913699462,-0.0003726122142831967
pressao_5atm,0.5049999999999999,0.789247311827957,0.7892240465740894,-2.3265253867643665e-05
pressao_5atm,0.5148999999999999,0.7870967741935484,0.7858219866564654,-0.0012747875370829886
pressao_5atm,0.5247999999999999,0.7827956989247312,0.7824009765833624,-0.0003947223413688361
pressao_5atm,0.5347,0.7792648745519715,0.778959779523881,-0.00030509502809050737
pressao_5atm,0.5446,0.7758211469534051,0.7754971544719789,-0.0003239924814262274
pressao_5atm,0.5545,0.7720430107526882,0.7720118539970392,-3.1156755649019985e-05
pressao_5atm,0.5644,0.7686286738351255,0.768502622106465,-0.0001260517286604257
pressao_5atm,0.5742999999999999,0.7655487455197134,0.7649681922057052,-0.000580553314008192
pressao_5atm,0.5841999999999999,0.7612903225806451,0.7614072851427742,0.00011696256212911926
pressao_5atm,0.5941,0.7576154121863801,0.7578186073257526,0.0002031951393725029
pressao_5atm,0.604,0.7536487455197133,0.7542008489029882,0.0005521033832749378
pressao_5atm,0.6139,0.7505376344086021,0.7505526819967926,1.5047588190486572e-05
pressao_5atm,0.6237999999999999,0.746236559139785,0.74687275898235,0.0006361998425649107
pressao_5atm,0.6336999999999999,0.742917383512545,0.7431597108043748,0.0002423272918298247
pressao_5atm,0.6436,0.7397849462365592,0.739412145324753,-0.0003728009118062481
pressao_5atm,0.6535,0.735483870967742,0.7356286456950194,0.00014477472727736362
pressao_5atm,0.6634,0.7319992831541219,0.7318077687480697,-0.0001915144060521401
pressao_5atm,0.6732999999999999,0.7280326164874552,0.7279480434039645,-8.457308349074655e-05
pressao_5atm,0.6831999999999999,0.7240659498207888,0.7240479690851064,-1.7980735682376903e-05
pressao_5atm,0.6930999999999999,0.720099283154122,0.7201060141364303,6.730982308300604e-06
pressao_5atm,0.703,0.7161290322580646,0.7161206142465577,-8.418011506861056e-06
pressao_5atm,0.7129,0.7118279569892474,0.7120901708661544,0.0002622138769070581
pressao_5atm,0.7227999999999999,0.707863082437276,0.7080130496199644,0.00014996718268833753
pressao_5atm,0.7326999999999999,0.703225806451613,0.7038875787092107,0.0006617722575976703
pressao_5atm,0.7425999999999999,0.7002659498207887,0.6997120473012433,-0.0005539025195454572
pressao_5atm,0.7525,0.6962992831541219,0.6954847039034654,-0.000814579250656533
pressao_5atm,0.7624,0.6913275985663082,0.6912037547187235,-0.00012384384758468148
pressao_5atm,0.7723,0.6871937275985662,0.6868673619794621,-0.00032636561910415196
pressao_5atm,0.7821999999999999,0.6822487455197134,0.6824736422580504,0.0002248967383370326
pressao_5atm,0.7920999999999999,0.6778507168458782,0.6780206647507799,0.00016994790490176825
pressao_5atm,0.8019999999999999,0.6737168458781362,0.6735064495331117,-0.00021039634502451054
pressao_5atm,0.8119,0.6688172043010754,0.6689289657838102,0.0001117614827348401
pressao_5atm,0.8218,0.664373835125448,0.6642861299756642,-8.770514978384547e-05
pressao_5atm,0.8316999999999999,0.6602399641577062,0.6595758040305341,-0.0006641601271721864
pressao_5atm,0.8415999999999999,0.6559139784946236,0.6547957934364972,-0.0011181850581264419
pressao_5atm,0.8514999999999999,0.6501810035842295,0.649943845324901,-0.00023715825932846268
pressao_5atm,0.8613999999999999,0.6462143369175628,0.6450176465051419,-0.0011966904124208755
pressao_5atm,0.8713,0.6404786738351255,0.6400148214550063,-0.0004638523801191452
pressao_5atm,0.8812,0.6361304659498208,0.6349329302644161,-0.0011975356854047048
pressao_5atm,0.8910999999999999,0.6310885304659499,0.6297694665304239,-0.0013190639355260547
pressao_5atm,0.901,0.6259265232974911,0.6245218552012909,-0.0014046680962002123
pressao_5atm,0.9109,0.6199293906810036,0.6191874503674794,-0.0007419403135242586
pressao_5atm,0.9208,0.6144329749103943,0.613763532997371,-0.0006694419130233165
pressao_5atm,0.9307,0.609223835125448,0.6082473086155065,-0.000976526509941511
pressao_5atm,0.9406,0.6029394265232976,0.6026359049211154,-0.0003035216021821663
pressao_5atm,0.9505,0.5976111111111112,0.5969263693446798,-0.000684741766431407
pressao_5atm,0.9604,0.5914458781362008,0.5911156665402443,-0.00033021159595647553
pressao_5atm,0.9703,0.5853767025089607,0.5852006758111481,-0.0001760266978125813
pressao_5atm,0.9802,0.5799523297491039,0.5791781884668177,-0.0007741412822862559
pressao_5atm,0.9901,0.5742175627240145,0.5730449051082144,-0.001172657615800099
pressao_5atm,1.0,0.568100358422939,0.5667974328394921,-0.0013029255834469122
