case,current_density_A_cm2,current_A,E_nernst_V,V_act_V,V_ohm_V,V_conc_V,V_cell_V,V_stack_V,P_stack_W,efficiency_percent,temperature_K,air_pressure_atm
T_298,0.9416666666666667,218.46666666666667,1.2278801614079802,0.3438711448990572,0.2137239775666667,0.10205421314496413,0.5682308257972921,23.297463857688978,5089.7192707764525,32.1867436195008,298.15,5.0
T_298,0.9458333333333333,219.43333333333334,1.2278801614079802,0.34396777210027435,0.21466965888333336,0.10331661720249681,0.5659261132218757,23.202970642096904,5091.505191230797,32.0561959803834,298.15,5.0
T_298,0.95,220.39999999999998,1.2278801614079802,0.3440639745651704,0.21561534020000003,0.10459463711708587,0.5636062095257239,23.10785459055468,5092.971151758251,31.92478785871876,298.15,5.0
T_298,0.9541666666666666,221.36666666666665,1.2278801614079802,0.34415975601136767,0.21656102151666667,0.10588846605587954,0.5612709178240664,23.01210763078672,5094.11355920182,31.79250810220866,298.15,5.0
T_298,0.9583333333333334,222.33333333333334,1.2278801614079802,0.3442551201078919,0.21750670283333337,0.10719829957549108,0.5589200388912638,22.915721594541818,5094.928767853131,31.659345425959213,298.15,5.0
T_298,0.9625,223.3,1.2278801614079802,0.3443500704760157,0.21845238415000004,0.10852433565155661,0.5565533711304079,22.818688216346725,5095.413078710224,31.525288410758876,298.15,5.0
T_298,0.9666666666666667,224.26666666666668,1.2278801614079802,0.344444610690083,0.2193980654666667,0.10986677470865817,0.5541707105425724,22.720999132245467,5095.562738724917,31.39032550133673,298.15,5.0
T_298,0.9708333333333333,225.23333333333332,1.2278801614079802,0.34453874427831727,0.22034374678333335,0.11122581965061686,0.5517718506957128,22.622645878524224,5095.373940039606,31.25444500460083,298.15,5.0
T_298,0.975,226.2,1.2278801614079802,0.3446324747236111,0.22128942810000002,0.11260167589116118,0.5493565826932079,22.52361989042152,5094.842819213348,31.11763508785629,298.15,5.0
T_298,0.9791666666666666,227.16666666666666,1.2278801614079802,0.3447258054642994,0.2222351094166667,0.11399455138497411,0.5469246951420399,22.423912500823636,5093.965456437102,30.97988377700287,298.15,5.0
T_298,0.9833333333333333,228.13333333333333,1.2278801614079802,0.34481873989491657,0.22318079073333336,0.11540465665912479,0.5444759741206054,22.32351493894482,5092.737874737945,30.841178954711673,298.15,5.0
T_298,0.9874999999999999,229.1,1.2278801614079802,0.34491128136693694,0.22412647205000003,0.11683220484488856,0.5420102031461547,22.22241832899234,5091.156039172145,30.701508358580785,298.15,5.0
T_298,0.9916666666666667,230.06666666666666,1.2278801614079802,0.34500343318950033,0.2250721533666667,0.11827741170996113,0.539527163141852,22.120613688815933,5089.215856006919,30.560859579269465,298.15,5.0
T_298,0.9958333333333333,231.03333333333333,1.2278801614079802,0.34509519863012184,0.22601783468333336,0.11974049569107054,0.5370266324034545,22.018091928541633,5086.913171890736,30.419220058610666,298.15,5.0
T_298,1.0,232.0,1.2278801614079802,0.3451865809153871,0.22696351600000003,0.12122167792699313,0.5345083865655998,21.914843849189594,5084.2437730119855,30.276577087701483,298.15,5.0
T_373,0.0,0.0,1.1638484646298433,0.13765871898565893,0.0,0.0074270022524999995,1.0187627433916844,41.76927247905906,0.0,57.70657581738624,373.15,5.0
T_373,0.004166666666666667,0.9666666666666667,1.1638484646298433,0.13765871898565893,0.0007970719256486816,0.007518873793026626,1.0178737999255092,41.732825796945875,40.341731603714344,57.656222696543374,373.15,5.0
T_373,0.008333333333333333,1.9333333333333333,1.1638484646298433,0.13765871898565893,0.0015941438512973632,0.007611881778604939,1.0169837200142822,41.69633252058557,80.61290953979878,57.605805203153544,373.15,5.0
T_373,0.0125,2.9000000000000004,1.1638484646298433,0.14377095160450187,0.002391215776946045,0.007706040266987191,1.009980256981408,41.40919053623773,120.08665255508943,57.209102562511895,373.15,5.0
T_373,0.016666666666666666,3.8666666666666667,1.1638484646298433,0.1516509899777378,0.0031882877025947265,0.007801363489819124,1.0012078234596915,41.049520761847354,158.72481361247642,56.71219874127617,373.15,5.0
T_373,0.020833333333333332,4.833333333333333,1.1638484646298433,0.15776322259658077,0.003985359628243408,0.007897865854791021,0.9942020165502281,40.76228267855935,197.01769961303685,56.31536333459751,373.15,5.0
T_373,0.025,5.800000000000001,1.1638484646298433,0.16275728027824352,0.00478243155389209,0.007995561947815368,0.9883131908498922,40.52084082484558,235.0208767841044,55.98179796920098,373.15,5.0
T_373,0.029166666666666667,6.766666666666667,1.1638484646298433,0.16697969588428657,0.005579503479540772,0.008094466535231454,0.9831947987307844,40.31098674796216,272.77101032787726,55.69187287643496,373.15,5.0
T_373,0.03333333333333333,7.733333333333333,1.1638484646298433,0.17063731865147946,0.006376575405189453,0.008194594566037237,0.9786399760071371,40.12423901629262,310.2941150593296,55.433870486239734,373.15,5.0
T_373,0.0375,8.7,1.1638484646298433,0.17386357057874924,0.007173647330838135,0.008295961174148813,0.9745152855461071,39.95512670739039,347.6096023542964,55.200232414611534,373.15,5.0
T_373,0.041666666666666664,9.666666666666666,1.1638484646298433,0.1767495512703224,0.007970719256486816,0.00839858168068785,0.9707296124223461,39.79991410931619,384.73250305672315,54.98579756748622,373.15,5.0
T_373,0.04583333333333333,10.633333333333333,1.1638484646298433,0.17936023836603632,0.008767791182135498,0.008502471596297308,0.9672179634853741,39.65593650290034,421.67479148084027,54.786884486948196,373.15,5.0
T_373,0.05,11.600000000000001,1.1638484646298433,0.18174360895198516,0.00956486310778418,0.008607646623485805,0.9639323459465882,39.521226183810114,458.4462237321974,54.600774679891785,373.15,5.0
T_373,0.05416666666666667,12.566666666666666,1.1638484646298433,0.18393609735624922,0.010361935033432862,0.008714122659000977,0.9608363095811603,39.39428869282757,495.0548945731998,54.42540346768967,373.15,5.0
